LT52160661994187CUB00,2017-06-05 10:54:02.179039,1496660042.17904,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:53:52.13427,1496660032.13427,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:53:42.079533,1496660022.07953,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:53:32.035701,1496660012.0357,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:53:22.017327,1496660002.01733,running,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:53:21.977724,1496660001.97772,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:53:11.925314,1496659991.92531,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:53:11.875499,1496659991.8755,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:53:01.811389,1496659981.81139,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:52:51.766783,1496659971.76678,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:52:41.710504,1496659961.7105,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:52:31.648286,1496659951.64829,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:52:21.602444,1496659941.60244,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:52:11.544425,1496659931.54443,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:52:01.473463,1496659921.47346,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:51:51.424168,1496659911.42417,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:51:41.378235,1496659901.37824,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:51:31.327834,1496659891.32783,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:51:21.26659,1496659881.26659,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:51:11.227645,1496659871.22764,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:51:01.184992,1496659861.18499,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:50:51.138549,1496659851.13855,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:50:41.094564,1496659841.09456,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:50:31.044533,1496659831.04453,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:50:20.983,1496659820.983,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:50:10.94267,1496659810.94267,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:50:10.93464,1496659810.93464,running,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:50:00.896005,1496659800.896,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:50:00.857058,1496659800.85706,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:49:50.811577,1496659790.81158,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:49:40.765342,1496659780.76534,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:49:30.704407,1496659770.70441,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:49:20.650678,1496659760.65068,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:49:10.59663,1496659750.59663,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:49:00.548271,1496659740.54827,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:48:50.491383,1496659730.49138,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:48:40.443336,1496659720.44334,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:48:30.382578,1496659710.38258,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:48:20.337589,1496659700.33759,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:48:10.286878,1496659690.28688,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:48:00.247904,1496659680.2479,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:47:50.197258,1496659670.19726,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:47:40.148587,1496659660.14859,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:47:30.102284,1496659650.10228,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:47:20.049802,1496659640.0498,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:47:10.006947,1496659630.00695,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:46:59.965551,1496659619.96555,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:46:49.924884,1496659609.92488,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:46:39.860762,1496659599.86076,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:46:29.813207,1496659589.81321,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:46:19.768841,1496659579.76884,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:46:09.705675,1496659569.70567,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:45:59.658516,1496659559.65852,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:45:49.60129,1496659549.60129,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:45:39.548112,1496659539.54811,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:45:29.504585,1496659529.50459,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:45:19.40869,1496659519.40869,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:45:09.367329,1496659509.36733,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:44:59.314869,1496659499.31487,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:44:49.25458,1496659489.25458,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:44:39.213709,1496659479.21371,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:44:29.154047,1496659469.15405,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:44:19.099742,1496659459.09974,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:44:09.059847,1496659449.05985,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:43:58.78553,1496659438.78553,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:43:48.737519,1496659428.73752,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:43:38.688299,1496659418.6883,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:43:28.640047,1496659408.64005,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:43:18.583641,1496659398.58364,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:43:08.539704,1496659388.5397,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:42:58.476287,1496659378.47629,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:42:48.407542,1496659368.40754,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:42:38.36325,1496659358.36325,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52170661998333CUB00,2017-06-05 10:42:38.350435,1496659358.35044,running,manager.naf.ufscar.br
LT52170652004206CUB00,2017-06-05 10:42:28.304956,1496659348.30496,queued,manager.naf.ufscar.br
LT52160661996017CUB00,2017-06-05 10:42:28.295932,1496659348.29593,running,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:42:28.263672,1496659348.26367,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:42:18.21674,1496659338.21674,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:42:18.186323,1496659338.18632,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,2017-06-05 10:42:08.144107,1496659328.14411,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:41:58.100027,1496659318.10003,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,2017-06-05 10:41:48.044333,1496659308.04433,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:41:37.998626,1496659297.99863,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,2017-06-05 10:41:27.958545,1496659287.95854,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:41:17.91308,1496659277.91308,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,2017-06-05 10:41:07.868828,1496659267.86883,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:40:57.82432,1496659257.82432,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,2017-06-05 10:40:47.779295,1496659247.77929,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:40:37.726478,1496659237.72648,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,2017-06-05 10:40:27.67167,1496659227.67167,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:40:17.628283,1496659217.62828,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,2017-06-05 10:40:07.582569,1496659207.58257,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:39:57.528901,1496659197.5289,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,2017-06-05 10:39:47.485526,1496659187.48553,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:39:37.439872,1496659177.43987,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,2017-06-05 10:39:27.401235,1496659167.40124,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:39:17.346558,1496659157.34656,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:39:17.33601,1496659157.33601,running,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661996017CUB00,2017-06-05 10:39:07.301457,1496659147.30146,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:39:07.265007,1496659147.26501,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:38:57.223406,1496659137.22341,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:38:47.176989,1496659127.17699,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:38:37.123814,1496659117.12381,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:38:27.077135,1496659107.07714,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:38:17.028548,1496659097.02855,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:38:06.980151,1496659086.98015,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:37:56.932763,1496659076.93276,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:37:46.888898,1496659066.8889,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:37:36.834084,1496659056.83408,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:37:26.783131,1496659046.78313,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:37:16.731414,1496659036.73141,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:37:06.676465,1496659026.67647,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52170652003347CUB00,2017-06-05 10:36:56.664055,1496659016.66406,running,manager.naf.ufscar.br
LT52160661995110CUB00,2017-06-05 10:36:56.624642,1496659016.62464,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52170661998333CUB00,2017-06-05 10:36:46.585601,1496659006.5856,queued,manager.naf.ufscar.br
LT52160661994187CUB00,2017-06-05 10:36:46.544416,1496659006.54442,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:36:36.48714,1496658996.48714,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:36:26.425512,1496658986.42551,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:36:16.376138,1496658976.37614,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:36:06.331594,1496658966.33159,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:35:56.288881,1496658956.28888,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:35:46.243375,1496658946.24338,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:35:36.199866,1496658936.19987,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:35:26.152891,1496658926.15289,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:35:16.10926,1496658916.10926,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:35:06.061545,1496658906.06154,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:34:56.022357,1496658896.02236,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:34:45.979515,1496658885.97952,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:34:35.933803,1496658875.9338,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:34:25.888972,1496658865.88897,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:34:15.847452,1496658855.84745,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:34:05.801144,1496658845.80114,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:33:55.75966,1496658835.75966,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:33:45.713697,1496658825.7137,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:33:35.662242,1496658815.66224,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:33:25.613537,1496658805.61354,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:33:15.556065,1496658795.55607,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:33:05.503397,1496658785.5034,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:32:55.465425,1496658775.46543,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:32:45.422253,1496658765.42225,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:32:35.379913,1496658755.37991,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:32:25.356543,1496658745.35654,running,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:32:25.322061,1496658745.32206,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:32:15.28497,1496658735.28497,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994187CUB00,2017-06-05 10:32:15.246952,1496658735.24695,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:32:05.204761,1496658725.20476,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:31:55.165866,1496658715.16587,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:31:45.121549,1496658705.12155,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:31:35.080438,1496658695.08044,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:31:25.036539,1496658685.03654,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:31:14.974747,1496658674.97475,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:31:04.93001,1496658664.93001,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:30:54.876004,1496658654.876,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:30:44.828064,1496658644.82806,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:30:34.782013,1496658634.78201,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:30:24.74037,1496658624.74037,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:30:14.695729,1496658614.69573,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:30:04.64712,1496658604.64712,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:29:54.593948,1496658594.59395,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:29:44.548566,1496658584.54857,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:29:34.505972,1496658574.50597,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:29:24.459986,1496658564.45999,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:29:14.409229,1496658554.40923,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:29:04.364536,1496658544.36454,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:28:54.322019,1496658534.32202,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:28:44.280275,1496658524.28028,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:28:34.233023,1496658514.23302,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:28:24.188482,1496658504.18848,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:28:14.144804,1496658494.1448,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:28:14.130649,1496658494.13065,running,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661994043CUB00,2017-06-05 10:28:04.087487,1496658484.08749,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:28:04.045213,1496658484.04521,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:27:53.997843,1496658473.99784,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:27:43.945939,1496658463.94594,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:27:33.900716,1496658453.90072,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:27:23.863361,1496658443.86336,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:27:13.820748,1496658433.82075,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:27:03.774834,1496658423.77483,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:26:53.720833,1496658413.72083,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:26:43.675136,1496658403.67514,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:26:33.631533,1496658393.63153,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:26:23.57516,1496658383.57516,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:26:13.529486,1496658373.52949,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:26:03.471465,1496658363.47147,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:25:53.424051,1496658353.42405,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:25:43.364578,1496658343.36458,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:25:33.323481,1496658333.32348,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:25:23.281302,1496658323.2813,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52160661995110CUB00,2017-06-05 10:25:13.23702,1496658313.23702,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52170652004206CUB00,2017-06-05 10:25:03.224619,1496658303.22462,running,manager.naf.ufscar.br
LT52160661996017CUB00,2017-06-05 10:25:03.214683,1496658303.21468,running,experimento.manager.naf.lsd.ufcg.edu.br
LT52150662000197CUB00,2017-06-05 10:25:03.156249,1496658303.15625,queued,experimento.manager.naf.lsd.ufcg.edu.br
LT52170652003347CUB00,2017-06-05 10:24:53.110659,1496658293.11066,queued,manager.naf.ufscar.br
LT52160661995110CUB00,2017-06-05 10:24:53.076994,1496658293.07699,queued,experimento.manager.naf.lsd.ufcg.edu.br
